TimeStamp,at,dk,de,ie,pt,es,se,uk
2016-01-11 15:00:00+00:00,625.75,213.0,7208.0,1348.0,3110.0,15823.0,1056.0,1647.5
2016-01-11 16:00:00+00:00,950.5,299.0,8171.75,1424.0,3084.0,14797.0,1071.0,1687.0
2016-01-11 17:00:00+00:00,653.0,368.0,8911.5,1500.5,2891.0,14084.0,983.0,1944.0
2016-01-11 18:00:00+00:00,439.5,397.0,9272.0,1539.5,2789.0,13738.0,993.0,2105.5
2016-01-11 19:00:00+00:00,341.5,422.0,9389.25,1556.5,2536.0,13554.0,1071.0,2055.5
2016-01-11 20:00:00+00:00,316.0,477.0,9345.5,1491.0,2273.0,13501.0,1055.0,2303.0
2016-01-11 21:00:00+00:00,367.25,497.0,9141.0,1518.5,2052.0,13119.0,1069.0,2352.5
2016-01-11 22:00:00+00:00,578.5,512.0,8854.75,1432.5,1763.0,12716.0,1116.0,2412.0
2016-01-11 23:00:00+00:00,659.5,525.0,8605.5,1493.5,1383.0,12276.0,1148.0,2449.5
2016-01-12 00:00:00+00:00,785.75,542.0,8476.75,1661.0,1199.0,11782.0,1114.0,2603.5
2016-01-12 01:00:00+00:00,1149.0,577.0,8435.0,1764.0,1109.0,10857.0,1112.0,2723.0
2016-01-12 02:00:00+00:00,1568.25,609.0,8793.25,1765.0,1150.0,10044.0,1115.0,2890.0
2016-01-12 03:00:00+00:00,1440.25,603.0,9320.75,1707.0,1214.0,9306.0,1049.0,3058.0
2016-01-12 04:00:00+00:00,960.5,564.0,9905.25,1706.0,1236.0,9283.0,1027.0,3333.5
2016-01-12 05:00:00+00:00,1284.75,544.0,10283.25,1664.5,1265.0,8830.0,1043.0,3474.0
2016-01-12 06:00:00+00:00,1050.75,527.0,10349.5,1732.5,1264.0,8272.0,1099.0,3675.0
2016-01-12 07:00:00+00:00,889.0,515.0,10526.5,1917.0,1195.0,7870.0,1194.0,3827.5
2016-01-12 08:00:00+00:00,681.0,535.0,10771.0,1925.5,985.0,7392.0,1220.0,3947.0
2016-01-12 09:00:00+00:00,701.0,549.0,11253.0,1883.5,738.0,7111.0,1193.0,3897.0
2016-01-12 10:00:00+00:00,893.75,535.0,11553.0,1869.5,724.0,7417.0,1183.0,3771.0
2016-01-12 11:00:00+00:00,921.25,531.0,12155.25,1871.5,763.0,8025.0,1249.0,3571.0
2016-01-12 12:00:00+00:00,977.5,516.0,12399.5,1840.5,773.0,8567.0,1293.0,3567.0
2016-01-12 13:00:00+00:00,1323.0,528.0,12164.25,1814.5,665.0,8959.0,1291.0,3353.5
2016-01-12 14:00:00+00:00,1646.0,507.0,11854.5,1716.5,512.0,9294.0,1373.0,3356.5
2016-01-12 15:00:00+00:00,1607.5,538.0,12079.75,1584.0,332.0,8672.0,1501.0,3306.5
2016-01-12 16:00:00+00:00,1418.0,567.0,12746.25,1435.0,212.0,7279.0,1550.0,3343.5
2016-01-12 17:00:00+00:00,1395.25,583.0,13095.5,1297.5,155.0,6502.0,1535.0,3357.5
2016-01-12 18:00:00+00:00,1111.0,619.0,13792.75,1065.5,120.0,5974.0,1583.0,3268.0
2016-01-12 19:00:00+00:00,967.75,630.0,14597.0,958.0,59.0,5410.0,1668.0,3211.5
2016-01-12 20:00:00+00:00,949.0,640.0,14730.25,831.5,33.0,4944.0,1748.0,3333.0
2016-01-12 21:00:00+00:00,992.75,641.0,14831.5,670.5,35.0,4360.0,1794.0,3422.0
2016-01-12 22:00:00+00:00,991.25,618.0,14859.0,528.5,69.0,4013.0,1795.0,3423.0
2016-01-12 23:00:00+00:00,1095.5,637.0,14886.25,520.0,196.0,3552.0,1849.0,3323.5
2016-01-13 00:00:00+00:00,1463.75,640.0,14769.0,447.0,328.0,3150.0,1967.0,3231.0
2016-01-13 01:00:00+00:00,1298.25,655.0,14760.75,436.5,414.0,2748.0,2078.0,3272.0
2016-01-13 02:00:00+00:00,1386.0,658.0,15062.75,436.0,506.0,2502.0,2036.0,3211.5
2016-01-13 03:00:00+00:00,1539.25,674.0,15090.5,460.0,702.0,2643.0,1936.0,3110.5
2016-01-13 04:00:00+00:00,1367.0,682.0,15672.25,525.0,971.0,2914.0,1887.0,2880.5
2016-01-13 05:00:00+00:00,1418.0,703.0,16808.25,635.5,1334.0,3268.0,1926.0,2661.5
2016-01-13 06:00:00+00:00,1341.25,677.0,17301.75,672.5,1501.0,3539.0,1907.0,2574.5
2016-01-13 07:00:00+00:00,1165.25,513.0,16924.0,718.5,1656.0,3929.0,1909.0,2281.0
2016-01-13 08:00:00+00:00,1126.75,351.0,16469.0,823.0,1705.0,4344.0,1855.0,2143.5
2016-01-13 09:00:00+00:00,1418.25,207.0,16168.0,747.0,1723.0,4919.0,1779.0,1917.5
2016-01-13 10:00:00+00:00,1177.25,119.0,15591.5,773.0,1748.0,5345.0,1765.0,1716.5
2016-01-13 11:00:00+00:00,1170.5,83.0,15196.0,736.0,1697.0,6012.0,1716.0,1545.5
2016-01-13 12:00:00+00:00,1494.0,69.0,14499.25,793.5,1682.0,6621.0,1734.0,1446.5
2016-01-13 13:00:00+00:00,2103.0,72.0,13745.25,726.0,1644.0,7064.0,1780.0,1480.0
2016-01-13 14:00:00+00:00,2178.0,83.0,12983.0,704.5,1493.0,7030.0,1839.0,1306.0
2016-01-13 15:00:00+00:00,2139.0,106.0,12611.75,696.0,1430.0,6918.0,1896.0,1257.0
2016-01-13 16:00:00+00:00,2149.0,141.0,11434.25,681.5,1514.0,6970.0,1972.0,1181.0
2016-01-13 17:00:00+00:00,2141.25,187.0,9693.0,739.0,1798.0,7497.0,2018.0,1129.5
2016-01-13 18:00:00+00:00,2102.0,227.0,8768.5,729.5,2039.0,8085.0,2038.0,1112.5
2016-01-13 19:00:00+00:00,1939.0,247.0,8184.5,728.0,2414.0,8434.0,2052.0,989.5
2016-01-13 20:00:00+00:00,1925.5,262.0,7720.5,790.5,2643.0,8778.0,2054.0,1062.5
2016-01-13 21:00:00+00:00,1993.5,247.0,7846.25,723.5,2714.0,9251.0,2050.0,1091.5
2016-01-13 22:00:00+00:00,1720.75,242.0,8245.25,766.0,2754.0,9699.0,2041.0,1253.0
2016-01-13 23:00:00+00:00,1725.75,255.0,8969.5,788.5,2689.0,10137.0,2072.0,1544.5
2016-01-14 00:00:00+00:00,1410.25,235.0,8921.25,798.0,2775.0,10262.0,2074.0,2109.5
2016-01-14 01:00:00+00:00,1090.0,240.0,8740.0,833.5,2898.0,9731.0,2075.0,2553.0
2016-01-14 02:00:00+00:00,879.5,259.0,8553.75,860.5,2977.0,9005.0,2052.0,3065.5
2016-01-14 03:00:00+00:00,598.75,246.0,7931.75,793.5,3011.0,8674.0,2018.0,3399.5
2016-01-14 04:00:00+00:00,562.75,227.0,7901.5,741.0,2980.0,8761.0,1925.0,3666.0
2016-01-14 05:00:00+00:00,544.5,227.0,8335.5,782.0,2891.0,8165.0,1922.0,3687.0
2016-01-14 06:00:00+00:00,493.75,291.0,8883.75,910.5,2833.0,8020.0,1953.0,3627.0
2016-01-14 07:00:00+00:00,345.75,304.0,9264.5,973.0,2537.0,7982.0,1856.0,3695.0
2016-01-14 08:00:00+00:00,236.0,300.0,9217.5,1006.0,2149.0,7888.0,1859.0,3621.5
2016-01-14 09:00:00+00:00,136.75,275.0,8844.0,768.5,1978.0,7214.0,1799.0,3634.0
2016-01-14 10:00:00+00:00,79.0,313.0,8712.75,570.5,1493.0,6794.0,1696.0,3625.0
2016-01-14 11:00:00+00:00,137.25,362.0,8666.75,460.0,1121.0,7224.0,1627.0,3650.0
2016-01-14 12:00:00+00:00,290.5,396.0,8277.75,421.5,856.0,7217.0,1545.0,3843.0
2016-01-14 13:00:00+00:00,499.5,454.0,7928.25,492.0,748.0,7180.0,1582.0,3838.5
2016-01-14 14:00:00+00:00,747.25,578.0,7652.25,622.0,683.0,7440.0,1678.0,3809.0
2016-01-14 15:00:00+00:00,969.25,671.0,8018.5,659.0,669.0,7450.0,1778.0,3619.0
2016-01-14 16:00:00+00:00,1185.0,752.0,8877.0,857.5,761.0,7126.0,1872.0,3515.0
2016-01-14 17:00:00+00:00,1177.75,836.0,9758.25,1024.5,899.0,6926.0,1901.0,3502.0
2016-01-14 18:00:00+00:00,1165.0,933.0,9738.25,988.0,897.0,6540.0,1842.0,3535.0
2016-01-14 19:00:00+00:00,1021.5,997.0,9587.0,1072.5,905.0,6216.0,1854.0,3591.5
2016-01-14 20:00:00+00:00,741.75,1011.0,9519.75,1114.0,954.0,5940.0,1783.0,3747.5
2016-01-14 21:00:00+00:00,638.25,981.0,9140.5,1180.5,1020.0,5708.0,1778.0,3590.0
2016-01-14 22:00:00+00:00,393.75,897.0,9005.5,1294.5,984.0,5662.0,1818.0,3319.0
2016-01-14 23:00:00+00:00,182.75,800.0,8902.5,1283.0,983.0,5682.0,1842.0,3294.0
2016-01-15 00:00:00+00:00,153.5,765.0,8871.75,1178.0,1041.0,5814.0,1836.0,3388.5
2016-01-15 01:00:00+00:00,293.0,790.0,8731.75,1279.0,1174.0,5957.0,1846.0,3383.5
2016-01-15 02:00:00+00:00,946.0,773.0,8374.25,1231.5,1498.0,6162.0,1884.0,3441.5
2016-01-15 03:00:00+00:00,1139.75,765.0,8239.0,1255.0,1776.0,6504.0,1937.0,3516.0
2016-01-15 04:00:00+00:00,1259.5,672.0,8039.5,1109.5,2018.0,6447.0,1929.0,3522.0
2016-01-15 05:00:00+00:00,913.5,585.0,7991.0,1159.0,2107.0,6715.0,1980.0,3472.0
2016-01-15 06:00:00+00:00,458.5,520.0,7760.75,1022.5,2241.0,6969.0,1999.0,3639.5
2016-01-15 07:00:00+00:00,389.5,451.0,7429.25,982.0,2407.0,7408.0,1951.0,3506.5
2016-01-15 08:00:00+00:00,344.0,376.0,6947.75,942.0,2399.0,8096.0,1950.0,3642.5
2016-01-15 09:00:00+00:00,282.0,317.0,6601.0,889.0,2400.0,8604.0,1825.0,3806.0
2016-01-15 10:00:00+00:00,276.0,246.0,5958.0,867.0,2232.0,9136.0,1723.0,3734.5
2016-01-15 11:00:00+00:00,662.75,193.0,5533.0,917.5,1731.0,10106.0,1677.0,3806.5
2016-01-15 12:00:00+00:00,958.75,152.0,5128.75,958.0,1486.0,11204.0,1642.0,3841.0
2016-01-15 13:00:00+00:00,1140.75,115.0,4622.0,1044.5,1375.0,11944.0,1673.0,3703.5
2016-01-15 14:00:00+00:00,1521.25,90.0,4229.5,908.5,1327.0,12360.0,1709.0,3370.0
2016-01-15 15:00:00+00:00,1407.25,78.0,3899.25,731.5,1196.0,11700.0,1710.0,3327.0
2016-01-15 16:00:00+00:00,1284.25,52.0,3691.25,597.0,836.0,10883.0,1810.0,3052.5
2016-01-15 17:00:00+00:00,1332.25,41.0,3667.25,499.5,698.0,10515.0,1860.0,2838.0
2016-01-15 18:00:00+00:00,1331.0,35.0,3455.25,426.5,995.0,9891.0,1918.0,2703.0
2016-01-15 19:00:00+00:00,1175.25,25.0,3027.0,262.0,1330.0,9558.0,1928.0,2596.0
2016-01-15 20:00:00+00:00,1025.75,21.0,2871.0,194.0,1753.0,9405.0,1970.0,2131.0
2016-01-15 21:00:00+00:00,1122.25,21.0,2533.0,144.0,2000.0,9256.0,2005.0,1848.5
2016-01-15 22:00:00+00:00,1245.5,20.0,2238.25,108.5,2248.0,9157.0,1943.0,1597.0
2016-01-15 23:00:00+00:00,1264.25,21.0,2057.75,111.0,2437.0,9291.0,2009.0,1519.0
2016-01-16 00:00:00+00:00,927.75,22.0,1879.75,86.5,2541.0,9380.0,1975.0,1364.5
2016-01-16 01:00:00+00:00,836.0,22.0,1739.25,78.0,2452.0,9603.0,1945.0,1306.0
2016-01-16 02:00:00+00:00,896.0,27.0,1863.0,94.0,2285.0,9379.0,2002.0,1144.0
2016-01-16 03:00:00+00:00,778.75,44.0,2212.25,88.0,2363.0,8946.0,1878.0,1023.5
2016-01-16 04:00:00+00:00,816.75,58.0,2504.75,77.0,2262.0,8723.0,1892.0,901.5
2016-01-16 05:00:00+00:00,796.0,90.0,2615.75,71.0,2542.0,8667.0,1896.0,785.0
2016-01-16 06:00:00+00:00,862.5,117.0,2915.5,78.0,2746.0,8591.0,1900.0,735.5
2016-01-16 07:00:00+00:00,961.5,141.0,3370.25,119.0,2871.0,8500.0,1907.0,689.0
2016-01-16 08:00:00+00:00,1037.25,159.0,3651.25,174.0,3017.0,8087.0,1868.0,676.0
2016-01-16 09:00:00+00:00,952.75,136.0,3983.5,215.5,2912.0,7777.0,1803.0,659.0
2016-01-16 10:00:00+00:00,1098.5,117.0,4599.25,202.5,2585.0,7846.0,1779.0,567.0
2016-01-16 11:00:00+00:00,1272.5,107.0,5422.25,202.5,2325.0,8043.0,1744.0,630.0
2016-01-16 12:00:00+00:00,1487.75,128.0,6252.5,233.0,1847.0,8029.0,1841.0,667.5
2016-01-16 13:00:00+00:00,1516.0,181.0,6664.0,252.0,1365.0,7612.0,2005.0,776.5
2016-01-16 14:00:00+00:00,1331.5,249.0,6588.5,251.5,1040.0,7207.0,2156.0,877.0
2016-01-16 15:00:00+00:00,1160.75,337.0,6375.25,230.5,839.0,6680.0,2333.0,1032.5
2016-01-16 16:00:00+00:00,1127.25,466.0,6534.5,261.5,827.0,6126.0,2427.0,1144.0
2016-01-16 17:00:00+00:00,845.0,571.0,6401.25,304.0,998.0,5770.0,2510.0,1213.5
2016-01-16 18:00:00+00:00,801.25,633.0,6239.25,328.5,1225.0,5747.0,2593.0,1268.0
2016-01-16 19:00:00+00:00,700.75,679.0,6328.0,288.0,1244.0,5818.0,2676.0,1201.0
2016-01-16 20:00:00+00:00,649.0,614.0,6278.25,256.5,1236.0,5703.0,2664.0,1219.0
2016-01-16 21:00:00+00:00,581.75,530.0,6363.75,256.5,1357.0,5747.0,2722.0,1183.5
2016-01-16 22:00:00+00:00,431.5,467.0,6325.25,277.0,1382.0,5636.0,2738.0,1182.5
2016-01-16 23:00:00+00:00,420.5,381.0,6300.75,305.5,1560.0,5914.0,2760.0,1220.5
2016-01-17 00:00:00+00:00,401.0,349.0,6315.25,364.0,1545.0,6228.0,2690.0,1241.0
2016-01-17 01:00:00+00:00,306.75,333.0,6106.25,332.5,1514.0,6534.0,2659.0,1307.0
2016-01-17 02:00:00+00:00,268.5,315.0,6200.0,366.0,1640.0,6437.0,2663.0,1388.0
2016-01-17 03:00:00+00:00,254.0,286.0,6000.5,371.5,1652.0,6164.0,2619.0,1424.5
2016-01-17 04:00:00+00:00,300.5,241.0,5764.0,396.0,1568.0,5959.0,2549.0,1550.5
2016-01-17 05:00:00+00:00,400.25,218.0,5657.75,528.5,1467.0,6288.0,2496.0,1584.5
2016-01-17 06:00:00+00:00,408.25,187.0,5266.0,685.0,1381.0,5948.0,2437.0,1575.0
2016-01-17 07:00:00+00:00,506.0,149.0,4569.25,809.5,1364.0,5590.0,2296.0,1570.0
2016-01-17 08:00:00+00:00,624.25,106.0,4061.25,1062.5,1286.0,5162.0,2109.0,1693.0
2016-01-17 09:00:00+00:00,696.0,67.0,3646.5,1299.5,1149.0,4695.0,1910.0,1773.5
2016-01-17 10:00:00+00:00,890.25,42.0,3214.0,1307.5,1115.0,4230.0,1701.0,1898.0
2016-01-17 11:00:00+00:00,1216.0,34.0,2783.5,1397.0,944.0,4048.0,1342.0,1924.5
2016-01-17 12:00:00+00:00,1592.25,42.0,2485.0,1357.0,917.0,4049.0,1099.0,1832.0
2016-01-17 13:00:00+00:00,1659.25,52.0,2255.25,1424.0,933.0,4313.0,984.0,1814.5
2016-01-17 14:00:00+00:00,1586.75,64.0,1995.25,1442.0,936.0,4211.0,1181.0,1786.0
2016-01-17 15:00:00+00:00,1563.5,74.0,1829.5,1435.5,964.0,4103.0,1512.0,1836.0
2016-01-17 16:00:00+00:00,1656.25,102.0,1656.5,1523.5,960.0,4073.0,1611.0,1833.5
2016-01-17 17:00:00+00:00,1683.5,131.0,1574.0,1597.5,1030.0,4287.0,1633.0,1963.0
2016-01-17 18:00:00+00:00,1721.5,164.0,1461.5,1632.0,1247.0,4727.0,1748.0,2040.5
2016-01-17 19:00:00+00:00,1701.0,216.0,1478.75,1673.5,1475.0,5604.0,1904.0,2057.0
2016-01-17 20:00:00+00:00,1812.75,280.0,1782.75,1701.0,1672.0,6187.0,2124.0,2094.5
2016-01-17 21:00:00+00:00,1713.75,340.0,2132.75,1669.5,1935.0,6771.0,2262.0,2076.0
2016-01-17 22:00:00+00:00,1637.5,390.0,2333.75,1671.5,2032.0,7312.0,2267.0,2059.0
2016-01-17 23:00:00+00:00,1546.5,441.0,2366.25,1488.0,2028.0,7687.0,2219.0,2113.0
2016-01-18 00:00:00+00:00,1566.5,463.0,2384.5,1380.0,2175.0,7899.0,2219.0,2085.0
2016-01-18 01:00:00+00:00,1539.0,420.0,2264.0,1216.0,2332.0,7946.0,2119.0,2010.0
2016-01-18 02:00:00+00:00,1459.0,424.0,2346.25,1088.5,2419.0,8384.0,2059.0,1972.0
2016-01-18 03:00:00+00:00,1377.0,379.0,2180.5,1052.5,2533.0,9034.0,2034.0,1861.0
2016-01-18 04:00:00+00:00,1306.0,338.0,1923.25,924.0,2551.0,9561.0,2048.0,1746.5
2016-01-18 05:00:00+00:00,1084.25,315.0,1859.0,735.0,2756.0,9907.0,2048.0,1768.0
2016-01-18 06:00:00+00:00,936.5,307.0,2029.75,711.5,2912.0,10311.0,2012.0,1697.0
2016-01-18 07:00:00+00:00,735.5,319.0,2300.0,684.0,2896.0,10797.0,1925.0,1661.5
2016-01-18 08:00:00+00:00,457.25,327.0,2392.25,667.0,2884.0,10161.0,1733.0,1694.0
2016-01-18 09:00:00+00:00,360.75,333.0,2111.0,591.0,2675.0,9674.0,1528.0,1555.5
2016-01-18 10:00:00+00:00,334.5,449.0,1542.0,450.0,2707.0,10157.0,1366.0,1345.0
2016-01-18 11:00:00+00:00,270.25,457.0,1312.5,311.5,2902.0,11009.0,1334.0,1201.0
2016-01-18 12:00:00+00:00,216.75,456.0,1419.5,185.5,2916.0,11824.0,1175.0,1085.0
2016-01-18 13:00:00+00:00,171.25,515.0,1342.25,121.5,2782.0,11945.0,1061.0,913.0
2016-01-18 14:00:00+00:00,147.75,598.0,1450.0,83.5,2554.0,11647.0,1047.0,798.5
2016-01-18 15:00:00+00:00,132.5,726.0,1875.25,58.0,2043.0,11382.0,1089.0,753.5
2016-01-18 16:00:00+00:00,100.5,888.0,2516.0,53.5,1858.0,10860.0,1112.0,686.5
2016-01-18 17:00:00+00:00,57.0,984.0,3096.5,53.0,1815.0,10089.0,1092.0,604.5
2016-01-18 18:00:00+00:00,33.25,1076.0,3552.0,37.5,1782.0,9655.0,1055.0,583.0
2016-01-18 19:00:00+00:00,24.25,1150.0,3723.75,36.0,1496.0,9386.0,986.0,547.5
2016-01-18 20:00:00+00:00,21.5,1326.0,3756.25,38.0,1140.0,9029.0,849.0,499.5
2016-01-18 21:00:00+00:00,17.0,1535.0,3958.25,35.5,882.0,8368.0,777.0,480.0
2016-01-18 22:00:00+00:00,13.5,1728.0,4208.75,39.0,586.0,7899.0,745.0,417.0
2016-01-18 23:00:00+00:00,13.25,1942.0,4507.25,54.0,430.0,7437.0,713.0,392.5
2016-01-19 00:00:00+00:00,13.5,2097.0,4438.75,59.5,442.0,7122.0,750.0,365.0
2016-01-19 01:00:00+00:00,13.25,2158.0,4349.5,46.0,512.0,6890.0,767.0,322.5
2016-01-19 02:00:00+00:00,15.5,1938.0,4340.25,35.0,457.0,6445.0,814.0,297.5
2016-01-19 03:00:00+00:00,29.75,1754.0,4510.25,34.0,421.0,6244.0,946.0,296.5
2016-01-19 04:00:00+00:00,52.5,1625.0,4815.5,20.0,395.0,5745.0,1048.0,297.0
2016-01-19 05:00:00+00:00,60.0,1464.0,5386.75,21.5,276.0,5083.0,1148.0,287.0
2016-01-19 06:00:00+00:00,65.75,1189.0,5985.25,30.5,200.0,4455.0,1211.0,300.5
2016-01-19 07:00:00+00:00,65.5,944.0,6587.5,24.0,152.0,3856.0,1279.0,287.0
2016-01-19 08:00:00+00:00,66.25,747.0,6454.5,38.5,135.0,3442.0,1210.0,255.5
2016-01-19 09:00:00+00:00,53.25,599.0,6194.5,46.5,150.0,2904.0,1178.0,233.0
2016-01-19 10:00:00+00:00,46.0,509.0,5531.5,51.5,164.0,2509.0,1183.0,239.5
2016-01-19 11:00:00+00:00,62.75,487.0,4919.5,46.0,192.0,2239.0,1108.0,254.5
2016-01-19 12:00:00+00:00,107.75,443.0,4704.75,61.0,223.0,2110.0,1003.0,253.0
2016-01-19 13:00:00+00:00,114.5,383.0,4635.0,63.0,273.0,1985.0,954.0,243.0
2016-01-19 14:00:00+00:00,78.25,379.0,4549.0,56.5,398.0,1928.0,788.0,235.0
2016-01-19 15:00:00+00:00,65.5,364.0,4819.75,61.5,583.0,1658.0,641.0,225.0
2016-01-19 16:00:00+00:00,74.5,340.0,5451.0,76.0,894.0,1466.0,618.0,217.5
2016-01-19 17:00:00+00:00,147.25,267.0,6210.5,121.0,1201.0,1677.0,525.0,228.5
2016-01-19 18:00:00+00:00,222.75,196.0,6499.75,206.0,1397.0,1761.0,510.0,239.0
2016-01-19 19:00:00+00:00,285.0,167.0,6344.75,275.5,1782.0,1883.0,511.0,259.0
2016-01-19 20:00:00+00:00,337.25,127.0,6464.0,419.5,2138.0,2117.0,519.0,270.5
2016-01-19 21:00:00+00:00,317.75,99.0,6441.75,495.0,2467.0,2118.0,478.0,308.5
2016-01-19 22:00:00+00:00,278.5,64.0,6009.5,614.0,2454.0,2233.0,532.0,319.0
2016-01-19 23:00:00+00:00,252.0,75.0,5857.75,667.5,2379.0,2482.0,556.0,311.5
2016-01-20 00:00:00+00:00,212.75,93.0,5776.5,722.5,2115.0,2968.0,540.0,309.0
2016-01-20 01:00:00+00:00,161.25,108.0,5515.0,735.5,1828.0,3361.0,554.0,305.0
2016-01-20 02:00:00+00:00,110.75,148.0,5701.75,737.0,1545.0,3218.0,635.0,309.5
2016-01-20 03:00:00+00:00,114.0,158.0,5689.75,793.0,1223.0,2804.0,728.0,327.0
2016-01-20 04:00:00+00:00,137.75,151.0,5439.75,810.0,976.0,2668.0,750.0,367.5
2016-01-20 05:00:00+00:00,203.75,137.0,5380.25,911.0,826.0,2737.0,737.0,386.0
2016-01-20 06:00:00+00:00,201.0,140.0,5150.5,994.5,669.0,2468.0,700.0,410.5
2016-01-20 07:00:00+00:00,203.5,128.0,5140.0,1053.5,574.0,2244.0,691.0,430.5
2016-01-20 08:00:00+00:00,171.5,112.0,4942.25,1154.0,504.0,1743.0,623.0,489.5
2016-01-20 09:00:00+00:00,152.0,90.0,4422.75,1150.5,373.0,1525.0,583.0,542.0
2016-01-20 10:00:00+00:00,168.5,89.0,4255.25,1187.5,287.0,1400.0,497.0,612.0
2016-01-20 11:00:00+00:00,179.5,89.0,4061.75,1185.0,240.0,1466.0,467.0,697.0
2016-01-20 12:00:00+00:00,209.75,96.0,4011.75,1276.0,295.0,1708.0,467.0,700.5
2016-01-20 13:00:00+00:00,242.75,98.0,3822.25,1352.5,395.0,1898.0,486.0,764.5
2016-01-20 14:00:00+00:00,263.5,94.0,3723.0,1351.0,514.0,2025.0,526.0,869.0
2016-01-20 15:00:00+00:00,318.5,95.0,3751.25,1412.0,514.0,2186.0,569.0,1013.5
2016-01-20 16:00:00+00:00,371.75,104.0,3807.5,1544.5,445.0,2526.0,561.0,1175.0
2016-01-20 17:00:00+00:00,395.5,98.0,3737.5,1642.5,540.0,3296.0,576.0,1410.5
2016-01-20 18:00:00+00:00,384.0,90.0,3724.25,1707.0,684.0,3583.0,603.0,1530.0
2016-01-20 19:00:00+00:00,417.25,98.0,3391.5,1739.0,627.0,3570.0,621.0,1622.0
2016-01-20 20:00:00+00:00,598.25,92.0,2971.25,1794.0,584.0,3804.0,641.0,1748.0
2016-01-20 21:00:00+00:00,916.0,78.0,2636.5,1870.5,732.0,4067.0,683.0,1839.5
2016-01-20 22:00:00+00:00,1004.0,78.0,2371.0,1915.5,844.0,4377.0,670.0,1977.0
2016-01-20 23:00:00+00:00,1036.25,94.0,2184.5,1875.5,999.0,4451.0,648.0,2223.5
2016-01-21 00:00:00+00:00,1189.75,106.0,1871.25,1854.5,1168.0,4218.0,648.0,2465.0
2016-01-21 01:00:00+00:00,1270.0,148.0,1643.0,1848.5,1278.0,4199.0,665.0,2527.5
2016-01-21 02:00:00+00:00,1021.5,170.0,1491.5,1836.0,1337.0,4289.0,678.0,2721.0
2016-01-21 03:00:00+00:00,938.5,189.0,1295.5,1699.0,1348.0,4575.0,694.0,2789.5
2016-01-21 04:00:00+00:00,932.0,256.0,1247.0,1603.0,1305.0,4812.0,695.0,2984.0
2016-01-21 05:00:00+00:00,1041.5,375.0,1205.0,1597.5,1238.0,5047.0,712.0,3152.5
2016-01-21 06:00:00+00:00,1248.0,484.0,1253.0,1664.0,1045.0,4945.0,687.0,3549.5
2016-01-21 07:00:00+00:00,941.0,517.0,1181.75,1749.0,904.0,4691.0,694.0,3598.5
2016-01-21 08:00:00+00:00,745.25,477.0,1112.75,1711.0,754.0,4271.0,678.0,3678.5
2016-01-21 09:00:00+00:00,972.75,445.0,966.0,1595.0,649.0,4047.0,615.0,3784.0
2016-01-21 10:00:00+00:00,1023.25,368.0,821.0,1383.5,509.0,3899.0,539.0,3744.5
2016-01-21 11:00:00+00:00,1019.0,283.0,746.5,1532.0,440.0,3966.0,504.0,3848.5
2016-01-21 12:00:00+00:00,865.0,234.0,803.5,1589.0,342.0,4124.0,537.0,4058.5
2016-01-21 13:00:00+00:00,756.25,195.0,740.75,1518.0,291.0,4259.0,561.0,4071.0
2016-01-21 14:00:00+00:00,630.75,193.0,653.25,1523.0,290.0,4313.0,580.0,4113.5
2016-01-21 15:00:00+00:00,534.25,232.0,711.0,1520.5,308.0,4240.0,615.0,4215.5
2016-01-21 16:00:00+00:00,627.0,259.0,896.0,1524.5,323.0,3907.0,650.0,4429.0
2016-01-21 17:00:00+00:00,706.0,262.0,1193.25,1371.5,433.0,4191.0,701.0,4538.5
2016-01-21 18:00:00+00:00,726.25,234.0,1544.75,1410.5,511.0,4351.0,635.0,4525.5
2016-01-21 19:00:00+00:00,620.5,228.0,1763.25,1507.5,486.0,4531.0,569.0,4701.5
2016-01-21 20:00:00+00:00,479.0,235.0,1891.0,1694.0,504.0,4660.0,608.0,4845.0
2016-01-21 21:00:00+00:00,414.5,240.0,1859.5,1766.5,602.0,4824.0,642.0,4891.0
2016-01-21 22:00:00+00:00,352.5,262.0,1908.0,1830.0,656.0,4835.0,675.0,4355.0
2016-01-21 23:00:00+00:00,258.25,308.0,2004.25,1915.0,592.0,4740.0,757.0,4380.0
2016-01-22 00:00:00+00:00,150.25,353.0,2122.25,1895.5,720.0,4678.0,880.0,4455.5
2016-01-22 01:00:00+00:00,94.25,352.0,2117.5,1853.5,799.0,4788.0,1025.0,4705.5
2016-01-22 02:00:00+00:00,50.25,344.0,2265.25,1741.0,825.0,4753.0,1179.0,4666.5
2016-01-22 03:00:00+00:00,25.25,349.0,2436.75,1591.0,774.0,4802.0,1217.0,4495.0
2016-01-22 04:00:00+00:00,26.5,395.0,2674.0,1561.5,784.0,4699.0,1284.0,4734.5
2016-01-22 05:00:00+00:00,19.5,422.0,2892.0,1626.5,708.0,4671.0,1282.0,4623.5
2016-01-22 06:00:00+00:00,21.0,464.0,3427.0,1682.5,723.0,4714.0,1212.0,4668.5
2016-01-22 07:00:00+00:00,18.0,476.0,4155.5,1648.5,623.0,4549.0,1274.0,5068.0
2016-01-22 08:00:00+00:00,15.25,525.0,4532.25,1703.5,514.0,4203.0,1441.0,5438.5
2016-01-22 09:00:00+00:00,15.5,531.0,4512.0,1650.5,459.0,3938.0,1562.0,5235.0
