TimeStamp,at,de,ie,pt,es,uk
2017-06-07 03:00:00+00:00,4022.5,2172.0,11.5,20.0,882.0,182.5
2017-06-07 04:00:00+00:00,4001.75,2168.5,12.0,20.0,888.0,189.5
2017-06-07 05:00:00+00:00,4169.0,2173.25,29.5,247.0,902.0,222.5
2017-06-07 06:00:00+00:00,4053.5,2175.75,54.0,491.0,900.0,213.0
2017-06-07 07:00:00+00:00,4005.25,2171.0,52.5,489.0,914.0,240.0
2017-06-07 08:00:00+00:00,3885.0,2173.0,53.5,511.0,920.0,245.5
2017-06-07 09:00:00+00:00,3834.75,2180.5,27.0,534.0,905.0,191.0
2017-06-07 10:00:00+00:00,3759.5,2182.75,17.0,538.0,914.0,175.5
2017-06-07 11:00:00+00:00,3673.5,2205.75,7.0,549.0,908.0,158.5
2017-06-07 12:00:00+00:00,3735.25,2206.0,7.0,464.0,892.0,163.0
2017-06-07 13:00:00+00:00,3858.5,2198.75,7.0,289.0,889.0,163.5
2017-06-07 14:00:00+00:00,3911.5,2202.25,13.5,291.0,883.0,174.0
2017-06-07 15:00:00+00:00,4072.75,2199.75,38.0,318.0,878.0,214.5
2017-06-07 16:00:00+00:00,4341.25,2194.5,63.0,332.0,884.0,447.0
2017-06-07 17:00:00+00:00,4376.25,2193.5,68.0,322.0,870.0,460.5
2017-06-07 18:00:00+00:00,4549.0,2189.75,84.0,348.0,924.0,462.0
2017-06-07 19:00:00+00:00,4673.0,2185.75,86.5,591.0,919.0,402.0
2017-06-07 20:00:00+00:00,4621.5,2190.25,75.0,357.0,922.0,345.0
2017-06-07 21:00:00+00:00,4500.5,2192.25,54.5,244.0,898.0,172.5
2017-06-07 22:00:00+00:00,4257.75,2184.25,55.5,338.0,924.0,118.0
2017-06-07 23:00:00+00:00,4093.25,2180.25,31.5,172.0,921.0,105.5
2017-06-08 00:00:00+00:00,4020.25,2179.0,7.0,135.0,830.0,90.0
2017-06-08 01:00:00+00:00,4048.25,2174.5,7.0,22.0,819.0,65.0
2017-06-08 02:00:00+00:00,3986.5,2164.5,7.0,23.0,811.0,54.5
2017-06-08 03:00:00+00:00,3922.25,2148.5,6.5,55.0,832.0,53.5
2017-06-08 04:00:00+00:00,3977.5,2135.0,7.0,79.0,870.0,55.0
2017-06-08 05:00:00+00:00,4042.75,2128.0,4.0,467.0,872.0,133.0
2017-06-08 06:00:00+00:00,4015.0,2134.5,14.0,469.0,909.0,197.5
2017-06-08 07:00:00+00:00,3918.5,2136.0,27.5,499.0,916.0,252.0
2017-06-08 08:00:00+00:00,3856.75,2138.75,27.5,683.0,924.0,285.0
2017-06-08 09:00:00+00:00,3792.75,2142.0,3.0,631.0,972.0,199.0
2017-06-08 10:00:00+00:00,3619.25,2142.5,2.0,671.0,979.0,230.0
2017-06-08 11:00:00+00:00,3531.5,2151.75,7.5,587.0,970.0,136.5
2017-06-08 12:00:00+00:00,3515.75,2154.25,10.0,252.0,906.0,173.5
2017-06-08 13:00:00+00:00,3516.5,2150.75,10.0,166.0,949.0,200.0
2017-06-08 14:00:00+00:00,3671.5,2137.0,6.0,160.0,952.0,216.5
2017-06-08 15:00:00+00:00,3832.0,2128.25,19.0,163.0,975.0,299.0
2017-06-08 16:00:00+00:00,3865.25,2113.0,34.0,209.0,967.0,404.0
2017-06-08 17:00:00+00:00,3858.75,2102.0,54.0,176.0,989.0,444.0
2017-06-08 18:00:00+00:00,3892.0,2098.5,75.5,187.0,1002.0,343.5
2017-06-08 19:00:00+00:00,3863.0,2095.0,67.5,330.0,1006.0,287.5
2017-06-08 20:00:00+00:00,3811.5,2092.25,52.5,285.0,987.0,270.5
2017-06-08 21:00:00+00:00,3704.5,2090.5,36.0,153.0,987.0,258.5
2017-06-08 22:00:00+00:00,3648.0,2082.75,30.0,132.0,902.0,176.0
2017-06-08 23:00:00+00:00,3658.0,2080.25,16.5,94.0,866.0,121.5
2017-06-09 00:00:00+00:00,3652.0,2076.25,2.0,22.0,894.0,113.5
2017-06-09 01:00:00+00:00,3661.25,2074.5,2.0,20.0,876.0,96.5
2017-06-09 02:00:00+00:00,3643.25,2072.5,2.0,20.0,831.0,103.5
2017-06-09 03:00:00+00:00,3595.75,2069.25,2.0,52.0,846.0,96.5
2017-06-09 04:00:00+00:00,3556.5,2063.25,2.0,179.0,863.0,97.5
2017-06-09 05:00:00+00:00,3824.75,2056.5,2.0,255.0,915.0,146.0
2017-06-09 06:00:00+00:00,3821.0,2054.75,17.5,353.0,986.0,196.5
2017-06-09 07:00:00+00:00,3796.0,2054.75,37.0,589.0,1058.0,284.5
2017-06-09 08:00:00+00:00,3848.5,2061.25,38.5,537.0,1048.0,412.5
2017-06-09 09:00:00+00:00,3666.0,2064.0,52.5,608.0,1050.0,441.5
2017-06-09 10:00:00+00:00,3453.25,2074.25,56.0,682.0,1050.0,381.0
2017-06-09 11:00:00+00:00,3348.25,2075.5,40.5,687.0,1052.0,297.0
2017-06-09 12:00:00+00:00,3385.0,2082.75,28.0,502.0,1022.0,180.5
2017-06-09 13:00:00+00:00,3324.5,2079.0,28.0,443.0,1001.0,150.5
2017-06-09 14:00:00+00:00,3393.25,2065.25,28.0,409.0,961.0,220.0
2017-06-09 15:00:00+00:00,3688.5,2056.5,28.0,446.0,961.0,335.0
2017-06-09 16:00:00+00:00,3748.25,2053.25,35.0,424.0,923.0,466.0
2017-06-09 17:00:00+00:00,3687.0,2045.5,45.0,415.0,952.0,545.0
2017-06-09 18:00:00+00:00,3716.5,2036.5,49.5,497.0,935.0,523.5
2017-06-09 19:00:00+00:00,3580.25,2034.75,79.5,655.0,954.0,419.5
2017-06-09 20:00:00+00:00,3451.75,2039.0,89.0,440.0,969.0,307.5
2017-06-09 21:00:00+00:00,3389.0,2041.25,88.0,351.0,948.0,261.0
2017-06-09 22:00:00+00:00,3231.0,2043.5,50.5,357.0,906.0,127.5
2017-06-09 23:00:00+00:00,3311.25,2049.5,27.0,83.0,912.0,123.0
2017-06-10 00:00:00+00:00,3353.25,2053.25,8.0,45.0,832.0,90.5
2017-06-10 01:00:00+00:00,3489.75,2062.0,8.5,19.0,817.0,86.0
2017-06-10 02:00:00+00:00,3427.75,2062.75,8.0,49.0,818.0,65.5
2017-06-10 03:00:00+00:00,3382.25,2062.75,8.0,49.0,823.0,76.0
2017-06-10 04:00:00+00:00,3463.75,2055.5,8.0,62.0,823.0,72.5
2017-06-10 05:00:00+00:00,3683.25,2050.75,8.5,66.0,806.0,97.0
2017-06-10 06:00:00+00:00,3806.25,2057.5,8.0,78.0,822.0,121.5
2017-06-10 07:00:00+00:00,3845.75,2058.5,2.0,167.0,866.0,175.0
2017-06-10 08:00:00+00:00,3803.0,2058.25,13.0,281.0,904.0,234.5
2017-06-10 09:00:00+00:00,3685.0,2051.5,33.0,361.0,907.0,197.5
2017-06-10 10:00:00+00:00,3545.25,2048.75,42.5,404.0,940.0,148.0
2017-06-10 11:00:00+00:00,3485.0,2052.5,42.5,435.0,957.0,137.0
2017-06-10 12:00:00+00:00,3472.75,2049.75,42.5,370.0,902.0,112.0
2017-06-10 13:00:00+00:00,3582.75,2043.5,42.0,211.0,835.0,98.5
2017-06-10 14:00:00+00:00,3548.25,2037.25,43.0,155.0,820.0,105.5
2017-06-10 15:00:00+00:00,3753.75,2029.75,68.5,94.0,813.0,141.5
2017-06-10 16:00:00+00:00,3984.75,2026.0,69.0,99.0,814.0,171.0
2017-06-10 17:00:00+00:00,3874.5,2015.25,70.5,228.0,901.0,237.0
2017-06-10 18:00:00+00:00,3935.75,2000.75,81.5,353.0,937.0,268.5
2017-06-10 19:00:00+00:00,3950.5,1988.25,86.5,372.0,936.0,270.0
2017-06-10 20:00:00+00:00,3863.25,1980.0,83.5,377.0,942.0,268.5
2017-06-10 21:00:00+00:00,3619.0,1969.75,56.0,319.0,902.0,139.0
2017-06-10 22:00:00+00:00,3599.25,1963.75,45.5,219.0,861.0,114.5
2017-06-10 23:00:00+00:00,3617.75,1971.25,8.0,241.0,853.0,89.0
2017-06-11 00:00:00+00:00,3541.5,1964.75,5.0,177.0,804.0,86.5
2017-06-11 01:00:00+00:00,3545.0,1958.5,5.0,131.0,792.0,69.5
2017-06-11 02:00:00+00:00,3527.5,1956.25,5.0,207.0,792.0,60.0
2017-06-11 03:00:00+00:00,3523.75,1951.0,5.0,149.0,791.0,59.5
2017-06-11 04:00:00+00:00,3450.5,1950.25,5.0,200.0,797.0,50.0
2017-06-11 05:00:00+00:00,3685.25,1950.25,17.0,227.0,779.0,70.5
2017-06-11 06:00:00+00:00,3690.25,1948.75,40.5,207.0,792.0,95.5
2017-06-11 07:00:00+00:00,3608.0,1949.5,47.5,232.0,827.0,110.5
2017-06-11 08:00:00+00:00,3417.0,1949.5,47.5,352.0,874.0,115.5
2017-06-11 09:00:00+00:00,3303.0,1936.0,47.0,402.0,889.0,170.0
2017-06-11 10:00:00+00:00,3216.5,1940.75,46.0,522.0,927.0,186.5
2017-06-11 11:00:00+00:00,3168.25,1950.25,51.5,553.0,902.0,140.0
2017-06-11 12:00:00+00:00,3167.75,1947.5,60.5,521.0,850.0,56.5
2017-06-11 13:00:00+00:00,3188.5,1943.5,61.0,281.0,899.0,55.0
2017-06-11 14:00:00+00:00,3211.0,1933.0,61.0,302.0,838.0,68.0
2017-06-11 15:00:00+00:00,3293.5,1926.5,73.5,335.0,795.0,108.0
2017-06-11 16:00:00+00:00,3534.25,1919.0,87.5,422.0,793.0,117.0
2017-06-11 17:00:00+00:00,3720.25,1911.75,87.0,426.0,795.0,166.5
2017-06-11 18:00:00+00:00,3786.5,1908.0,73.0,438.0,793.0,237.0
2017-06-11 19:00:00+00:00,3829.25,1903.25,72.0,857.0,819.0,288.0
2017-06-11 20:00:00+00:00,3753.0,1896.75,71.5,788.0,813.0,269.0
2017-06-11 21:00:00+00:00,3602.25,1893.25,72.0,411.0,806.0,249.0
2017-06-11 22:00:00+00:00,3477.5,1889.25,72.0,189.0,788.0,122.0
2017-06-11 23:00:00+00:00,3343.75,1881.75,41.5,100.0,765.0,91.5
2017-06-12 00:00:00+00:00,3301.0,1874.5,28.5,15.0,761.0,114.0
2017-06-12 01:00:00+00:00,3332.0,1861.25,17.0,17.0,760.0,85.5
2017-06-12 02:00:00+00:00,3285.0,1862.0,17.0,16.0,763.0,84.0
2017-06-12 03:00:00+00:00,3277.0,1865.75,17.0,18.0,783.0,110.0
2017-06-12 04:00:00+00:00,3314.75,1867.5,17.0,17.0,785.0,149.5
2017-06-12 05:00:00+00:00,3503.0,1876.5,17.0,18.0,796.0,184.5
2017-06-12 06:00:00+00:00,3471.75,1879.0,17.0,343.0,824.0,237.5
2017-06-12 07:00:00+00:00,3421.5,1891.5,17.0,526.0,904.0,366.0
2017-06-12 08:00:00+00:00,3285.75,1896.25,17.0,618.0,937.0,369.0
2017-06-12 09:00:00+00:00,3108.5,1920.5,17.0,714.0,946.0,335.5
2017-06-12 10:00:00+00:00,2839.0,1948.0,4.0,928.0,947.0,264.0
2017-06-12 11:00:00+00:00,2858.75,1952.25,5.0,810.0,950.0,209.5
2017-06-12 12:00:00+00:00,2870.5,1976.75,14.5,835.0,905.0,197.5
2017-06-12 13:00:00+00:00,2816.75,1972.25,19.5,655.0,912.0,182.5
2017-06-12 14:00:00+00:00,2866.5,1965.75,20.0,674.0,896.0,215.5
2017-06-12 15:00:00+00:00,3032.75,1965.25,42.5,664.0,912.0,256.5
2017-06-12 16:00:00+00:00,3304.0,1959.0,80.0,639.0,915.0,366.5
2017-06-12 17:00:00+00:00,3422.0,1948.75,88.5,548.0,908.0,408.5
2017-06-12 18:00:00+00:00,3529.75,1942.75,96.5,656.0,916.0,489.0
2017-06-12 19:00:00+00:00,3539.5,1940.75,103.0,944.0,888.0,411.0
2017-06-12 20:00:00+00:00,3423.75,1943.0,96.5,753.0,878.0,380.0
2017-06-12 21:00:00+00:00,3371.0,1947.5,89.0,270.0,849.0,251.0
2017-06-12 22:00:00+00:00,3232.75,1962.25,89.0,80.0,815.0,184.5
2017-06-12 23:00:00+00:00,3182.75,1969.75,67.0,43.0,780.0,136.5
2017-06-13 00:00:00+00:00,3230.25,1977.75,41.5,13.0,771.0,132.5
2017-06-13 01:00:00+00:00,3248.75,1980.75,21.5,16.0,781.0,106.0
2017-06-13 02:00:00+00:00,3315.25,1985.25,4.0,21.0,778.0,105.0
2017-06-13 03:00:00+00:00,3304.25,1984.0,4.0,66.0,775.0,95.0
2017-06-13 04:00:00+00:00,3446.5,1989.0,4.0,64.0,763.0,85.5
2017-06-13 05:00:00+00:00,3624.5,1984.75,15.0,100.0,793.0,140.5
2017-06-13 06:00:00+00:00,3593.25,1979.0,49.5,185.0,820.0,174.5
2017-06-13 07:00:00+00:00,3544.5,1983.5,73.0,237.0,857.0,354.0
2017-06-13 08:00:00+00:00,3387.5,1985.0,69.0,320.0,873.0,376.0
2017-06-13 09:00:00+00:00,3257.0,1992.0,46.5,381.0,904.0,447.5
2017-06-13 10:00:00+00:00,3066.0,2003.5,46.5,620.0,923.0,223.5
2017-06-13 11:00:00+00:00,3085.75,2012.0,47.0,583.0,916.0,182.5
2017-06-13 12:00:00+00:00,3073.0,2032.25,47.0,509.0,912.0,172.5
2017-06-13 13:00:00+00:00,3087.0,2035.5,47.0,395.0,918.0,154.0
2017-06-13 14:00:00+00:00,3085.0,2034.75,39.0,400.0,902.0,179.5
2017-06-13 15:00:00+00:00,3174.25,2033.0,41.5,503.0,905.0,207.5
2017-06-13 16:00:00+00:00,3414.0,2019.75,66.0,447.0,907.0,283.0
2017-06-13 17:00:00+00:00,3619.75,2009.0,72.0,428.0,900.0,440.5
2017-06-13 18:00:00+00:00,3664.5,2002.0,73.0,612.0,898.0,540.0
2017-06-13 19:00:00+00:00,3624.75,1996.25,60.0,758.0,904.0,443.5
2017-06-13 20:00:00+00:00,3568.75,1991.25,49.5,818.0,910.0,389.5
2017-06-13 21:00:00+00:00,3356.5,1991.75,37.0,623.0,844.0,334.5
2017-06-13 22:00:00+00:00,3349.0,1992.0,29.5,468.0,812.0,329.0
2017-06-13 23:00:00+00:00,3389.0,1998.25,11.5,181.0,783.0,283.0
2017-06-14 00:00:00+00:00,3383.75,2008.75,2.0,18.0,778.0,218.5
2017-06-14 01:00:00+00:00,3336.25,2009.75,1.0,16.0,761.0,182.5
2017-06-14 02:00:00+00:00,3350.0,2010.25,1.0,18.0,748.0,166.0
2017-06-14 03:00:00+00:00,3326.25,2012.75,1.0,17.0,767.0,166.0
2017-06-14 04:00:00+00:00,3375.25,2008.25,1.0,158.0,767.0,146.0
2017-06-14 05:00:00+00:00,3615.75,2002.75,1.0,406.0,799.0,118.0
2017-06-14 06:00:00+00:00,3596.25,1998.25,1.0,621.0,855.0,208.0
2017-06-14 07:00:00+00:00,3526.5,2004.75,13.5,822.0,908.0,291.5
2017-06-14 08:00:00+00:00,3254.5,2008.25,26.5,856.0,936.0,454.0
2017-06-14 09:00:00+00:00,3159.5,2012.5,26.5,1056.0,955.0,428.0
2017-06-14 10:00:00+00:00,3078.0,2022.75,27.5,1156.0,942.0,393.0
2017-06-14 11:00:00+00:00,3046.25,2025.75,29.0,1146.0,924.0,283.5
2017-06-14 12:00:00+00:00,3060.5,2030.75,33.5,969.0,891.0,165.0
2017-06-14 13:00:00+00:00,3072.75,2038.75,45.5,1306.0,891.0,151.0
2017-06-14 14:00:00+00:00,3119.0,2036.0,46.0,1363.0,877.0,159.0
2017-06-14 15:00:00+00:00,3321.5,2032.0,47.0,1258.0,870.0,379.0
2017-06-14 16:00:00+00:00,3609.5,2024.5,54.5,1296.0,870.0,558.5
2017-06-14 17:00:00+00:00,3632.5,2009.75,66.0,1238.0,858.0,569.0
2017-06-14 18:00:00+00:00,3655.5,1997.75,74.0,1225.0,877.0,456.5
2017-06-14 19:00:00+00:00,3654.5,1996.0,91.0,1150.0,952.0,359.5
2017-06-14 20:00:00+00:00,3500.75,1997.0,80.0,984.0,896.0,184.0
2017-06-14 21:00:00+00:00,3327.0,1988.0,70.5,758.0,820.0,154.0
2017-06-14 22:00:00+00:00,3264.5,1990.0,69.5,523.0,782.0,123.5
2017-06-14 23:00:00+00:00,3202.25,1991.5,38.5,233.0,762.0,104.0
2017-06-15 00:00:00+00:00,3170.0,1992.0,29.0,129.0,741.0,101.0
2017-06-15 01:00:00+00:00,3184.5,1989.0,7.5,15.0,738.0,66.0
2017-06-15 02:00:00+00:00,3184.5,1985.75,1.0,45.0,732.0,65.5
2017-06-15 03:00:00+00:00,3160.75,1986.25,1.0,113.0,737.0,66.0
2017-06-15 04:00:00+00:00,3219.0,1982.75,1.0,140.0,745.0,116.5
2017-06-15 05:00:00+00:00,3397.5,1987.25,1.0,93.0,775.0,179.0
2017-06-15 06:00:00+00:00,3356.75,1988.0,14.5,121.0,786.0,418.0
2017-06-15 07:00:00+00:00,3289.5,1985.75,27.0,496.0,825.0,498.0
2017-06-15 08:00:00+00:00,3166.5,1987.75,26.0,723.0,852.0,484.0
2017-06-15 09:00:00+00:00,3060.0,1987.75,26.5,1095.0,868.0,325.5
2017-06-15 10:00:00+00:00,2947.75,1991.5,27.0,985.0,895.0,202.5
2017-06-15 11:00:00+00:00,2869.75,1988.75,26.5,904.0,903.0,199.5
2017-06-15 12:00:00+00:00,2868.5,1987.75,26.5,723.0,871.0,163.5
2017-06-15 13:00:00+00:00,2875.25,1981.25,27.0,695.0,857.0,145.5
2017-06-15 14:00:00+00:00,2906.0,1977.25,27.5,659.0,844.0,207.0
2017-06-15 15:00:00+00:00,3124.0,1981.0,33.0,561.0,818.0,429.5
2017-06-15 16:00:00+00:00,3464.25,1970.0,69.5,396.0,810.0,463.0
2017-06-15 17:00:00+00:00,3466.0,1955.75,89.5,293.0,804.0,494.5
2017-06-15 18:00:00+00:00,3547.0,1955.5,87.0,360.0,828.0,474.0
2017-06-15 19:00:00+00:00,3534.75,1954.75,87.0,575.0,808.0,404.5
2017-06-15 20:00:00+00:00,3467.25,1955.0,87.0,573.0,797.0,266.0
2017-06-15 21:00:00+00:00,3371.25,1954.75,87.0,361.0,788.0,213.5
2017-06-15 22:00:00+00:00,3078.0,1953.25,50.0,197.0,756.0,215.0
2017-06-15 23:00:00+00:00,3032.25,1955.0,20.0,76.0,750.0,137.5
2017-06-16 00:00:00+00:00,3028.0,1963.25,1.0,14.0,741.0,110.5
2017-06-16 01:00:00+00:00,3051.75,1969.25,1.0,17.0,733.0,100.5
2017-06-16 02:00:00+00:00,3148.75,1978.0,1.0,17.0,735.0,105.5
2017-06-16 03:00:00+00:00,3242.25,1976.5,1.0,17.0,731.0,105.0
2017-06-16 04:00:00+00:00,3233.75,1964.5,1.0,14.0,731.0,141.0
2017-06-16 05:00:00+00:00,3365.75,1965.25,1.0,19.0,749.0,198.0
2017-06-16 06:00:00+00:00,3474.0,1976.5,5.0,280.0,777.0,451.5
2017-06-16 07:00:00+00:00,3386.5,1986.75,21.0,364.0,833.0,523.5
2017-06-16 08:00:00+00:00,3240.75,2004.0,42.5,493.0,884.0,508.5
2017-06-16 09:00:00+00:00,3136.25,2012.75,44.5,816.0,886.0,479.0
2017-06-16 10:00:00+00:00,2893.0,2012.25,45.0,823.0,916.0,430.0
2017-06-16 11:00:00+00:00,2854.5,2022.0,44.5,866.0,919.0,380.0
2017-06-16 12:00:00+00:00,2850.25,2030.75,45.0,826.0,909.0,356.0
2017-06-16 13:00:00+00:00,2874.5,2037.75,27.5,495.0,891.0,322.0
2017-06-16 14:00:00+00:00,2908.5,2035.25,27.5,579.0,871.0,248.0
2017-06-16 15:00:00+00:00,3001.0,2029.5,44.0,550.0,858.0,300.0
2017-06-16 16:00:00+00:00,3388.0,2020.25,59.5,430.0,855.0,534.0
2017-06-16 17:00:00+00:00,3564.0,2014.25,76.5,357.0,840.0,430.5
2017-06-16 18:00:00+00:00,3618.0,2007.0,75.5,258.0,847.0,394.0
2017-06-16 19:00:00+00:00,3611.75,2003.75,69.0,356.0,859.0,339.0
2017-06-16 20:00:00+00:00,3536.5,2002.75,68.0,361.0,853.0,292.0
2017-06-16 21:00:00+00:00,3470.5,2002.75,65.5,244.0,822.0,185.0
2017-06-16 22:00:00+00:00,3000.75,2000.75,50.0,271.0,880.0,173.0
2017-06-16 23:00:00+00:00,3042.75,2011.75,17.0,34.0,877.0,147.5
2017-06-17 00:00:00+00:00,3149.0,2012.25,1.0,14.0,812.0,111.0
2017-06-17 01:00:00+00:00,3170.0,2012.25,1.0,14.0,840.0,109.0
